,Dist_Code,Year,State_Code,State_Name,Dist_Name,Rice_Area,RICE_PRODUCTION,ANNUAL_RAIN,avg_rain,Nitrogen,POTASH,PHOSPHATE,RICE_YIELD
1002,103,2005,7,Maharashtra,Pune,64.5,73.8,1233.7,70.85833333,66482,22495,34693,1144.19
1003,103,2006,7,Maharashtra,Pune,63.9,68.9,1183.1,70.85833333,75161,25107,38958,1078.25
1004,103,2007,7,Maharashtra,Pune,62.8,78.2,910.5,54.10833333,75211,29380,36560,1245.22
1005,103,2008,7,Maharashtra,Pune,61.2,75.5,810.0,59.20833333,84030,30423,45569,1233.66
1006,103,2009,7,Maharashtra,Pune,62.6,51.18,795.3,39.8,96341,44318,63007,817.57
1007,103,2012,7,Maharashtra,Pune,77.6,106.16,690.6,44.09166667,82459,24412,38374,1368.04
1008,103,2013,7,Maharashtra,Pune,82.1,153.2,1106.4,59.1,100054,34284,49921,1866.02
1009,103,2014,7,Maharashtra,Pune,82.1,136.1,1007.3,51.81666667,89233,34088,43262,1657.73
1010,103,2015,7,Maharashtra,Pune,54.6,107.3,803.9,55.15,84722,28373,48008,1965.2
1011,104,2005,7,Maharashtra,Satara,43.6,73.4,1530.3,85.75,40498,14780,18863,1683.49
1012,104,2006,7,Maharashtra,Satara,45.0,93.3,1362.1,73.68333333,45839,16606,21524,2073.33
1013,104,2007,7,Maharashtra,Satara,49.6,102.4,1142.5,69.9,44015,17700,19779,2064.52
1014,104,2008,7,Maharashtra,Satara,49.7,109.3,862.1,63.56666667,62449,33364,36351,2199.2
1015,104,2009,7,Maharashtra,Satara,50.6,76.9,1186.0,53.825,57162,21845,32013,1519.76
1016,104,2012,7,Maharashtra,Satara,51.0,70.04,818.2,51.85833333,44251,15488,20289,1373.33
1017,104,2013,7,Maharashtra,Satara,50.4,75.6,925.6,52.89166667,47096,18094,23320,1500.0
1018,104,2014,7,Maharashtra,Satara,52.9,94.7,1002.6,57.65,49866,20397,23562,1790.17
1019,104,2015,7,Maharashtra,Satara,52.7,79.7,649.3,47.95833333,45083,16037,23015,1512.33
1020,105,2005,7,Maharashtra,Sangli,18.1,39.5,1065.6,62.6,48034,30192,25326,2182.32
1021,105,2006,7,Maharashtra,Sangli,18.1,28.9,875.2,56.19166667,54285,33739,28115,1596.69
1022,105,2007,7,Maharashtra,Sangli,18.7,43.61,775.2,53.94166667,56764,39832,34149,2332.09
1023,105,2008,7,Maharashtra,Sangli,18.7,38.7,726.0,57.5,71037,34657,33141,2069.52
1024,105,2009,7,Maharashtra,Sangli,18.7,35.07,692.4,42.81666667,81036,35869,48323,1875.4
1025,105,2012,7,Maharashtra,Sangli,17.5,33.74,470.4,30.61666667,58363,22142,27974,1928.0
1026,105,2013,7,Maharashtra,Sangli,14.5,25.5,625.7,36.675,60819,22403,27834,1758.62
1027,105,2014,7,Maharashtra,Sangli,15.5,31.4,772.4,46.73333333,56600,25272,24195,2025.81
1028,105,2015,7,Maharashtra,Sangli,22.6,43.4,480.8,38.15,47004,20165,26692,1920.35
1029,106,2005,7,Maharashtra,Solapur,0.4,0.1,635.8,39.99166667,55164,20410,28298,250.0
1030,106,2006,7,Maharashtra,Solapur,0.4,0.1,542.6,42.55,62314,22517,31173,250.0
1031,106,2007,7,Maharashtra,Solapur,0.3,0.33,653.0,50.26666667,63586,24695,32365,1100.0
1032,106,2008,7,Maharashtra,Solapur,0.1,0.1,672.5,50.75833333,77547,32594,41589,1000.0
1033,106,2009,7,Maharashtra,Solapur,0.1,0.01,671.1,51.425,100959,49110,73576,100.0
1034,106,2012,7,Maharashtra,Solapur,0.4,0.09,454.6,30.56666667,72113,27842,36610,225.0
1035,106,2013,7,Maharashtra,Solapur,0.4,0.1,593.8,36.475,103522,35972,50253,250.0
1036,106,2014,7,Maharashtra,Solapur,0.4,0.1,547.0,39.00833333,87922,33187,38181,250.0
1037,106,2015,7,Maharashtra,Solapur,0.2,0.0,351.6,28.875,61305,21982,29577,0.0
1038,107,2005,7,Maharashtra,Kolhapur,108.9,247.8,2809.8,154.68333330000002,54086,24929,24003,2275.48
1039,107,2006,7,Maharashtra,Kolhapur,110.4,286.4,2611.4,136.05,61474,28184,27809,2594.2
1040,107,2007,7,Maharashtra,Kolhapur,112.5,338.02,2260.6,138.5333333,63657,29352,31709,3004.62
1041,107,2008,7,Maharashtra,Kolhapur,114.4,287.2,2082.0,146.0333333,42606,17343,22690,2510.49
1042,107,2009,7,Maharashtra,Kolhapur,113.3,293.27,1883.6,66.19166667,69702,34558,42920,2588.44
1043,107,2012,7,Maharashtra,Kolhapur,108.5,283.96,1618.9,90.275,71049,26804,29658,2617.14
1044,107,2013,7,Maharashtra,Kolhapur,109.6,341.8,1891.6,88.79166667,65996,24992,24460,3118.61
1045,107,2014,7,Maharashtra,Kolhapur,111.8,338.6,1692.4,77.53333333,78964,32194,33235,3028.62
1046,107,2015,7,Maharashtra,Kolhapur,112.4,276.6,972.0,66.28333333,68301,24587,30649,2460.85
1047,108,2005,7,Maharashtra,Aurangabad,0.1,0.1,699.5,37.10833333,91557,30024,49031,1000.0
1048,108,2006,7,Maharashtra,Aurangabad,0.1,0.1,1013.9,67.76666667,104601,33599,56325,1000.0
1049,108,2007,7,Maharashtra,Aurangabad,0.0,0.0,586.8,35.33333333,107943,31488,49374,0.0
1050,108,2008,7,Maharashtra,Aurangabad,0.0,0.0,684.2,49.68333333,125383,51593,69443,0.0
1051,108,2009,7,Maharashtra,Aurangabad,0.0,0.0,578.0,33.05833333,130650,63591,108103,0.0
1052,108,2012,7,Maharashtra,Aurangabad,0.0,0.0,404.9,23.4,108974,28999,56360,0.0
1053,108,2013,7,Maharashtra,Aurangabad,0.0,0.0,709.5,45.33333333,157184,32842,70473,0.0
1054,108,2014,7,Maharashtra,Aurangabad,0.0,0.0,582.2,36.675,137589,40368,63421,0.0
1055,108,2015,7,Maharashtra,Aurangabad,0.0,0.0,597.2,47.56666667,149889,37415,79736,0.0
1056,109,2005,7,Maharashtra,Parbhani,11.5,4.2,1258.9,37.6,37477,8536,23821,365.22
1057,109,2006,7,Maharashtra,Parbhani,12.1,5.2,938.7,69.75833333,42828,9911,29142,429.75
1058,109,2007,7,Maharashtra,Parbhani,11.3,4.74,817.8,49.59166667,44257,12146,25819,419.47
1059,109,2008,7,Maharashtra,Parbhani,6.3,2.2,709.1,46.375,43691,13580,26020,349.21
1060,109,2009,7,Maharashtra,Parbhani,4.3,1.51,674.9,42.39166667,44434,12903,35812,351.16
1061,109,2012,7,Maharashtra,Parbhani,2.0,0.33,674.9,39.70833333,57183,14313,34202,165.0
1062,109,2013,7,Maharashtra,Parbhani,0.7,0.3,1000.0,52.53333333,62219,14705,32707,428.57
1063,109,2014,7,Maharashtra,Parbhani,0.3,0.0,567.9,40.84166667,55310,16522,30499,0.0
1064,109,2015,7,Maharashtra,Parbhani,0.0,0.0,451.7,35.575,47589,14041,36289,0.0
1065,110,2005,7,Maharashtra,Beed,2.2,0.9,675.1,28.85833333,34717,11436,20741,409.09
1066,110,2006,7,Maharashtra,Beed,2.0,1.5,696.6,53.01666667,39783,13276,25625,750.0
1067,110,2007,7,Maharashtra,Beed,1.5,0.7,569.7,39.225,41195,15666,24299,466.67
1068,110,2008,7,Maharashtra,Beed,1.0,0.4,607.1,43.81666667,43728,11182,20504,400.0
1069,110,2009,7,Maharashtra,Beed,0.6,0.17,710.0,46.59166667,45937,13231,29620,283.33
1070,110,2012,7,Maharashtra,Beed,0.6,0.27,431.6,27.01666667,45305,13169,25882,450.0
1071,110,2013,7,Maharashtra,Beed,0.5,0.3,690.5,40.45833333,58257,14982,31768,600.0
1072,110,2014,7,Maharashtra,Beed,0.4,0.1,457.4,30.175,53577,13524,26746,250.0
1073,110,2015,7,Maharashtra,Beed,0.3,0.0,403.3,32.625,42548,11387,28500,0.0
1074,111,2005,7,Maharashtra,Nanded,15.6,6.7,883.0,40.975,62742,18143,40277,429.49
1075,111,2006,7,Maharashtra,Nanded,15.6,9.4,745.3,49.66666667,71131,19956,45643,602.56
1076,111,2007,7,Maharashtra,Nanded,14.5,10.45,586.9,41.05833333,65068,17320,38903,720.69
1077,111,2008,7,Maharashtra,Nanded,8.0,4.2,507.6,31.9,75137,34802,49622,525.0
1078,111,2009,7,Maharashtra,Nanded,5.6,1.49,494.1,30.73333333,68811,40320,61741,266.07
1079,111,2012,7,Maharashtra,Nanded,4.0,2.09,684.7,40.83333333,64379,19514,46152,522.5
1080,111,2013,7,Maharashtra,Nanded,0.8,0.4,1175.3,60.24166667,75715,16216,37962,500.0
1081,111,2014,7,Maharashtra,Nanded,0.8,0.1,554.9,39.40833333,85127,26123,46277,125.0
1082,111,2015,7,Maharashtra,Nanded,0.4,0.1,633.2,48.575,89930,18755,60478,250.0
1083,112,2005,7,Maharashtra,Osmanabad,35.2,14.7,860.8,42.79166667,38483,10900,33136,417.61
1084,112,2006,7,Maharashtra,Osmanabad,33.4,13.3,636.9,47.93333333,43766,12139,38723,398.2
1085,112,2007,7,Maharashtra,Osmanabad,29.2,12.8,621.0,46.15833333,39400,10484,29554,438.36
1086,112,2008,7,Maharashtra,Osmanabad,8.9,3.2,771.2,56.89166667,42713,12754,31507,359.55
1087,112,2009,7,Maharashtra,Osmanabad,9.3,4.97,713.6,50.70833333,48772,17791,49805,534.41
1088,112,2012,7,Maharashtra,Osmanabad,19.8,7.77,440.3,24.6,55198,10017,38588,392.42
1089,112,2013,7,Maharashtra,Osmanabad,20.7,11.5,736.2,41.48333333,62942,13166,39283,555.56
1090,112,2014,7,Maharashtra,Osmanabad,18.9,3.6,622.5,41.2,53313,16625,40241,190.48
1091,112,2015,7,Maharashtra,Osmanabad,10.0,0.9,476.5,38.0,37208,9575,37177,90.0
1092,113,2005,7,Maharashtra,Buldhana,0.0,0.0,574.0,31.88333333,37121,6139,23475,0.0
1093,113,2006,7,Maharashtra,Buldhana,0.0,0.0,1077.8,73.85833333,42668,7066,28475,0.0
1094,113,2007,7,Maharashtra,Buldhana,0.0,0.0,678.5,36.68333333,45458,9992,26210,0.0
1095,113,2008,7,Maharashtra,Buldhana,0.0,0.0,634.2,39.73333333,56029,16360,33015,0.0
1096,113,2009,7,Maharashtra,Buldhana,0.0,0.0,719.1,40.33333333,59488,13362,46086,0.0
1097,113,2012,7,Maharashtra,Buldhana,0.0,0.0,597.4,33.225,56341,12321,37804,0.0
1098,113,2013,7,Maharashtra,Buldhana,0.0,0.0,918.8,53.28333333,65703,12516,38902,0.0
1099,113,2014,7,Maharashtra,Buldhana,0.0,0.0,726.4,46.13333333,61874,18082,44043,0.0
1100,113,2015,7,Maharashtra,Buldhana,0.0,0.0,694.1,54.26666667,52101,10525,38634,0.0
1101,114,2005,7,Maharashtra,Akola,0.3,0.1,889.8,53.16666667,30555,5668,20180,333.33
1102,114,2006,7,Maharashtra,Akola,0.2,0.1,1195.3,77.85,34856,6456,23320,500.0
1103,114,2007,7,Maharashtra,Akola,0.1,0.08,915.2,49.475,41896,9924,24181,800.0
1104,114,2008,7,Maharashtra,Akola,0.1,0.1,593.4,39.05,33920,9905,30218,1000.0
1105,114,2009,7,Maharashtra,Akola,0.1,0.16,683.4,36.18333333,43590,9723,38755,1600.0
1106,114,2012,7,Maharashtra,Akola,0.0,0.0,824.5,44.25,45269,9408,31857,0.0
1107,114,2013,7,Maharashtra,Akola,0.0,0.0,1334.9,84.8,48658,5881,36043,0.0
1108,114,2014,7,Maharashtra,Akola,0.0,0.0,798.2,41.59166667,40918,10588,28071,0.0
1109,114,2015,7,Maharashtra,Akola,0.0,0.0,834.3,63.91666667,46166,12236,40604,0.0
1110,115,2005,7,Maharashtra,Amarawati,10.2,5.0,884.5,52.86666667,19873,5673,13026,490.2
1111,115,2006,7,Maharashtra,Amarawati,8.5,4.6,1007.0,62.18333333,22663,6347,15212,541.18
1112,115,2007,7,Maharashtra,Amarawati,6.3,5.18,1097.7,61.65833333,30130,7301,16548,822.22
1113,115,2008,7,Maharashtra,Amarawati,4.5,1.8,600.9,35.625,32612,12630,28361,400.0
1114,115,2009,7,Maharashtra,Amarawati,4.3,6.23,614.2,26.04166667,38636,12798,28853,1448.84
1115,115,2012,7,Maharashtra,Amarawati,3.8,1.55,1036.5,62.84166667,37984,8855,25241,407.89
1116,115,2013,7,Maharashtra,Amarawati,4.7,0.8,1114.2,67.24166667,37973,10093,24615,170.21
1117,115,2014,7,Maharashtra,Amarawati,5.3,1.6,856.8,39.89166667,37393,14274,23701,301.89
1118,115,2015,7,Maharashtra,Amarawati,5.6,1.2,920.5,66.275,41776,13922,31873,214.29
1119,116,2005,7,Maharashtra,Yeotmal,1.8,0.9,1295.5,67.28333333,34934,6991,23835,500.0
1120,116,2006,7,Maharashtra,Yeotmal,0.6,0.3,1290.0,78.19166667,40202,8190,30636,500.0
1121,116,2007,7,Maharashtra,Yeotmal,0.6,0.4,796.1,45.475,47047,9371,26697,666.67
1122,116,2008,7,Maharashtra,Yeotmal,0.5,0.2,704.5,43.86666667,44865,11808,22335,400.0
1123,116,2009,7,Maharashtra,Yeotmal,0.2,0.33,499.5,29.76666667,40899,17414,34859,1650.0
1124,116,2012,7,Maharashtra,Yeotmal,0.1,0.04,928.7,48.025,60352,15462,36458,400.0
1125,116,2013,7,Maharashtra,Yeotmal,0.1,0.0,1317.5,69.84166667,58374,11402,27815,0.0
1126,116,2014,7,Maharashtra,Yeotmal,0.0,0.0,763.6,46.45833333,65971,19632,34086,0.0
1127,116,2015,7,Maharashtra,Yeotmal,0.0,0.0,779.5,57.86666667,67991,16637,37456,0.0
1128,117,2005,7,Maharashtra,Wardha,0.2,0.2,1174.3,70.9,14774,6502,8199,1000.0
1129,117,2006,7,Maharashtra,Wardha,0.1,0.1,1097.0,61.6,16852,7341,10054,1000.0
1130,117,2007,7,Maharashtra,Wardha,0.1,0.09,1314.7,75.11666667,17739,6558,10539,900.0
1131,117,2008,7,Maharashtra,Wardha,0.0,0.0,818.6,41.30833333,25201,7984,19070,0.0
1132,117,2009,7,Maharashtra,Wardha,0.0,0.0,665.3,31.20833333,28109,11822,24466,0.0
1133,117,2012,7,Maharashtra,Wardha,0.0,0.0,880.0,55.725,30478,9082,18236,0.0
1134,117,2013,7,Maharashtra,Wardha,0.0,0.0,1227.3,61.01666667,34333,10433,19156,0.0
1135,117,2014,7,Maharashtra,Wardha,0.0,0.0,857.2,38.05833333,36931,16649,20366,0.0
1136,117,2015,7,Maharashtra,Wardha,0.0,0.0,991.8,66.475,36791,12702,26563,0.0
1137,118,2005,7,Maharashtra,Nagpur,45.8,62.9,1329.3,75.68333333,26093,2400,19404,1373.36
1138,118,2006,7,Maharashtra,Nagpur,46.8,70.6,1076.4,61.00833333,29683,2789,24328,1508.55
1139,118,2007,7,Maharashtra,Nagpur,49.7,75.6,1250.7,70.71666667,30926,4000,20900,1521.13
1140,118,2008,7,Maharashtra,Nagpur,57.5,54.6,840.8,45.18333333,30253,7930,23760,949.57
1141,118,2009,7,Maharashtra,Nagpur,70.9,81.27,930.2,38.875,37371,5721,30062,1146.26
1142,118,2012,7,Maharashtra,Nagpur,67.1,100.45,1019.9,56.76666667,41831,7029,22939,1497.02
1143,118,2013,7,Maharashtra,Nagpur,77.8,105.2,1443.5,80.4,42748,6205,20062,1352.18
1144,118,2014,7,Maharashtra,Nagpur,78.8,95.5,867.7,38.74166667,44227,9704,22985,1211.93
1145,118,2015,7,Maharashtra,Nagpur,88.7,107.3,1121.8,79.00833333,52947,9250,31892,1209.7
1146,119,2005,7,Maharashtra,Bhandara,361.5,577.5,1797.5,112.65,29252,4725,13565,1597.51
1147,119,2006,7,Maharashtra,Bhandara,378.1,494.3,1347.3,66.24166667,33697,5652,17356,1307.33
1148,119,2007,7,Maharashtra,Bhandara,387.0,672.69,1009.3,84.10833333,36794,7549,15737,1738.22
1149,119,2008,7,Maharashtra,Bhandara,363.9,265.4,881.5,73.45833333,28598,1351,9056,729.32
1150,119,2009,7,Maharashtra,Bhandara,361.7,381.82,928.0,77.33333333,28825,1830,17565,1055.63
1151,119,2012,7,Maharashtra,Bhandara,370.7,734.97,1392.8,81.96666667,33386,4202,17253,1982.65
1152,119,2013,7,Maharashtra,Bhandara,396.1,649.59,1764.7,97.85,39120,3164,16996,1639.96
1153,119,2014,7,Maharashtra,Bhandara,383.8,699.5,1012.2,45.5,38014,3282,18606,1822.56
1154,119,2015,7,Maharashtra,Bhandara,370.4,573.8,1169.2,76.5,46098,2204,21284,1549.14
1155,120,2005,7,Maharashtra,Chandrapur,284.4,437.8,1602.8,89.475,30832,3429,17067,1539.38
1156,120,2006,7,Maharashtra,Chandrapur,282.2,405.0,1270.3,67.9,35593,4142,22123,1435.15
1157,120,2007,7,Maharashtra,Chandrapur,316.1,483.14,1455.2,92.975,38706,5484,19063,1528.44
1158,120,2008,7,Maharashtra,Chandrapur,311.5,264.5,1074.4,63.01666667,32609,3541,14179,849.12
1159,120,2009,7,Maharashtra,Chandrapur,264.1,186.42,722.7,32.24166667,34832,6569,25334,705.87
1160,120,2012,7,Maharashtra,Chandrapur,315.1,490.78,1338.3,74.5,46347,6396,21869,1557.54
1161,120,2013,7,Maharashtra,Chandrapur,319.4,450.2,1904.3,93.21666667,45373,4035,18750,1409.52
1162,120,2014,7,Maharashtra,Chandrapur,301.5,319.6,924.5,51.29166667,50631,7106,25011,1060.03
1163,120,2015,7,Maharashtra,Chandrapur,292.4,247.9,1191.7,86.41666667,59149,6577,28031,847.81
1164,121,2005,3,Gujarat,Ahmedabad,101.88,254.98,1142.0,72.83333333,48570,7397,12892,2502.81
1165,121,2006,3,Gujarat,Ahmedabad,108.54,207.08,941.0,40.0,53668,10149,14253,1907.9
1166,121,2007,3,Gujarat,Ahmedabad,117.32,247.01,864.0,41.83333333,68786,9501,18537,2105.39
1167,121,2008,3,Gujarat,Ahmedabad,105.95,197.77,766.8,45.40833333,74522,11502,23002,1866.61
1168,121,2009,3,Gujarat,Ahmedabad,95.25,239.4,387.1,10.13333333,69031,7756,21476,2513.26
1169,121,2012,3,Gujarat,Ahmedabad,114.57,230.48,406.7,28.38333333,71800,1781,12774,2011.77
1170,121,2013,3,Gujarat,Ahmedabad,122.39,290.15,929.0,49.65,77222,1661,14832,2370.66
1171,121,2014,3,Gujarat,Ahmedabad,130.4,347.73,698.1,27.79166667,83449,2837,18649,2666.66
1172,121,2015,3,Gujarat,Ahmedabad,130.69,336.39,415.7,17.475,77500,3275,18594,2574.07
1173,122,2005,3,Gujarat,Amreli,0.0,0.0,1071.0,78.41666667,34785,2987,20553,0.0
1174,122,2006,3,Gujarat,Amreli,0.0,0.0,823.0,28.33333333,42091,3575,23144,0.0
1175,122,2007,3,Gujarat,Amreli,0.0,0.0,1064.0,65.83333333,51688,4977,30047,0.0
1176,122,2008,3,Gujarat,Amreli,0.0,0.0,728.4,40.95,47258,4989,28428,0.0
1177,122,2009,3,Gujarat,Amreli,0.0,0.0,509.7,12.44166667,41675,5751,30543,0.0
1178,122,2012,3,Gujarat,Amreli,0.0,0.0,344.7,24.275,29423,1072,13356,0.0
1179,122,2013,3,Gujarat,Amreli,0.0,0.0,901.2,54.88333333,47041,2010,17190,0.0
1180,122,2014,3,Gujarat,Amreli,0.0,0.0,537.1,27.95833333,49675,2867,22960,0.0
1181,122,2015,3,Gujarat,Amreli,0.0,0.0,782.8,55.94166667,38136,2090,17552,0.0
1182,123,2005,3,Gujarat,Banaskantha,0.0,0.0,745.0,45.66666667,54554,5501,20121,0.0
1183,123,2006,3,Gujarat,Banaskantha,0.0,0.0,1371.0,91.08333333,61362,5011,20368,0.0
1184,123,2007,3,Gujarat,Banaskantha,0.0,0.0,844.0,27.0,61497,6393,21638,0.0
1185,123,2008,3,Gujarat,Banaskantha,0.0,0.0,539.1,37.575,71900,7378,26847,0.0
1186,123,2009,3,Gujarat,Banaskantha,0.0,0.0,369.9,7.233333332999999,82033,11279,28734,0.0
1187,123,2012,3,Gujarat,Banaskantha,0.0,0.0,439.2,27.475,85515,4819,18504,0.0
1188,123,2013,3,Gujarat,Banaskantha,0.0,0.0,966.3,54.325,79966,6159,22468,0.0
1189,123,2014,3,Gujarat,Banaskantha,0.0,0.0,530.0,31.49166667,95862,10765,24819,0.0
1190,123,2015,3,Gujarat,Banaskantha,0.08,0.09,834.9,10.225,105063,9986,27257,1125.0
1191,124,2005,3,Gujarat,Bharuch,23.9,27.4,889.0,61.25,27156,8574,8926,1146.44
1192,124,2006,3,Gujarat,Bharuch,23.9,26.0,920.0,31.33333333,29307,7737,9083,1087.87
1193,124,2007,3,Gujarat,Bharuch,26.2,32.1,900.0,38.66666667,26119,6804,7535,1225.19
1194,124,2008,3,Gujarat,Bharuch,30.6,40.6,757.5,40.81666667,31117,10014,10934,1326.8
1195,124,2009,3,Gujarat,Bharuch,27.5,28.6,427.1,14.69166667,40422,12118,14330,1040.0
1196,124,2012,3,Gujarat,Bharuch,23.4,33.3,401.7,27.375,48784,6173,8244,1423.08
1197,124,2013,3,Gujarat,Bharuch,22.65,28.4,1165.1,68.04166667,48092,6336,8104,1253.86
1198,124,2014,3,Gujarat,Bharuch,20.79,29.11,621.0,25.26666667,57991,7967,9956,1400.19
1199,124,2015,3,Gujarat,Bharuch,17.74,19.55,453.4,23.81666667,39326,5958,7167,1102.03
1200,125,2005,3,Gujarat,Vadodara / Baroda,53.1,61.3,1328.0,79.83333333,55983,6561,12922,1154.43
1201,125,2006,3,Gujarat,Vadodara / Baroda,49.5,57.4,1673.0,82.0,63307,7528,14684,1159.6
1202,125,2007,3,Gujarat,Vadodara / Baroda,61.4,83.6,1183.0,54.08333333,68340,11912,18257,1361.56
1203,125,2008,3,Gujarat,Vadodara / Baroda,60.4,67.1,851.2,48.90833333,71358,12840,19950,1110.93
1204,125,2009,3,Gujarat,Vadodara / Baroda,52.5,47.7,513.0,17.075,73426,15195,20593,908.57
1205,125,2012,3,Gujarat,Vadodara / Baroda,44.6,63.2,624.6,40.725,80683,4642,11075,1417.04
1206,125,2013,3,Gujarat,Vadodara / Baroda,38.07,50.7,1442.1,81.30833333,83372,5055,12317,1331.76
1207,125,2014,3,Gujarat,Vadodara / Baroda,41.68,66.82,715.6,32.86666667,80753,6538,13452,1603.17
1208,125,2015,3,Gujarat,Vadodara / Baroda,39.6,63.87,431.7,17.01666667,62916,4816,10122,1612.88
1209,126,2005,3,Gujarat,Bhavnagar,0.0,0.0,924.0,67.0,48135,3075,24174,0.0
1210,126,2006,3,Gujarat,Bhavnagar,0.0,0.0,733.0,23.33333333,55979,3344,26729,0.0
1211,126,2007,3,Gujarat,Bhavnagar,0.0,0.0,995.0,59.66666667,69006,5388,35588,0.0
1212,126,2008,3,Gujarat,Bhavnagar,0.0,0.0,740.7,43.3,67190,6920,36340,0.0
1213,126,2009,3,Gujarat,Bhavnagar,0.0,0.0,380.9,10.39166667,50483,5446,33644,0.0
1214,126,2012,3,Gujarat,Bhavnagar,0.0,0.0,381.5,24.30833333,38398,2030,17854,0.0
1215,126,2013,3,Gujarat,Bhavnagar,0.0,0.0,933.2,56.375,70183,3890,26721,0.0
1216,126,2014,3,Gujarat,Bhavnagar,0.0,0.0,495.8,22.81666667,68957,4552,31628,0.0
1217,126,2015,3,Gujarat,Bhavnagar,0.0,0.0,556.3,37.60833333,54569,4241,24087,0.0
1218,127,2005,3,Gujarat,Valsad,89.7,205.0,1285.0,79.66666667,24973,11874,12517,2285.4
1219,127,2006,3,Gujarat,Valsad,94.6,202.5,2448.0,113.66666670000001,25925,12425,13395,2140.59
1220,127,2007,3,Gujarat,Valsad,109.2,261.5,2245.0,123.08333329999999,26905,12996,14115,2394.69
1221,127,2008,3,Gujarat,Valsad,113.5,259.4,2246.3,124.26666670000002,30592,16076,20319,2285.46
1222,127,2009,3,Gujarat,Valsad,120.0,267.1,1830.9,54.15833333,30436,17044,18491,2225.83
1223,127,2012,3,Gujarat,Valsad,124.0,300.7,1497.2,81.10833333,31516,7986,10085,2425.0
1224,127,2013,3,Gujarat,Valsad,150.35,348.71,2804.1,142.575,31308,10194,10253,2319.32
1225,127,2014,3,Gujarat,Valsad,139.23,338.52,1970.1,67.975,29963,9385,10398,2431.37
1226,127,2015,3,Gujarat,Valsad,118.98,294.03,1461.1,75.00833333,28818,9801,10357,2471.26
1227,128,2005,3,Gujarat,Dangs,15.5,20.9,3802.0,247.41666669999998,38,13,13,1348.39
1228,128,2006,3,Gujarat,Dangs,16.9,20.4,2626.0,113.08333329999999,41,8,28,1207.1
1229,128,2007,3,Gujarat,Dangs,16.8,22.8,1860.0,85.66666667,95,0,0,1357.14
1230,128,2008,3,Gujarat,Dangs,17.9,22.7,2593.0,170.58333330000002,96,0,0,1268.16
1231,128,2009,3,Gujarat,Dangs,15.8,17.4,1473.0,50.58333333,77,0,23,1101.27
1232,128,2012,3,Gujarat,Dangs,13.8,21.8,1450.2,81.55833333,233,24,90,1579.71
1233,128,2013,3,Gujarat,Dangs,16.81,43.18,1642.0,93.375,409,35,144,2568.71
1234,128,2014,3,Gujarat,Dangs,14.46,21.6,1203.0,53.83333333,561,295,293,1493.78
1235,128,2015,3,Gujarat,Dangs,21.11,41.66,1173.7,60.83333333,433,0,41,1973.47
1236,129,2005,3,Gujarat,Jamnagar,0.0,0.0,617.0,36.16666667,37328,3256,22146,0.0
1237,129,2006,3,Gujarat,Jamnagar,0.0,0.0,766.0,33.83333333,46712,4615,26484,0.0
1238,129,2007,3,Gujarat,Jamnagar,0.0,0.0,1173.0,75.33333333,50990,5278,31919,0.0
1239,129,2008,3,Gujarat,Jamnagar,0.0,0.0,577.5,35.05,42388,5702,29474,0.0
1240,129,2009,3,Gujarat,Jamnagar,0.0,0.0,917.8,24.00833333,52082,5049,36535,0.0
1241,129,2012,3,Gujarat,Jamnagar,0.0,0.0,367.2,27.41666667,27715,1745,13657,0.0
1242,129,2013,3,Gujarat,Jamnagar,0.0,0.0,934.1,58.125,44983,2997,23148,0.0
1243,129,2014,3,Gujarat,Jamnagar,0.0,0.0,541.5,29.8,41366,3843,22496,0.0
1244,129,2015,3,Gujarat,Jamnagar,0.0,0.0,450.0,22.94166667,34162,2317,15474,0.0
1245,130,2005,3,Gujarat,Junagadh,0.0,0.0,961.0,65.58333333,48647,5249,32029,0.0
1246,130,2006,3,Gujarat,Junagadh,0.0,0.0,1009.0,40.16666667,57413,6158,35710,0.0
1247,130,2007,3,Gujarat,Junagadh,0.0,0.0,1592.0,113.41666670000001,65856,7280,41677,0.0
1248,130,2012,3,Gujarat,Junagadh,0.0,0.0,429.8,29.94166667,35378,2256,17817,0.0
1249,130,2013,3,Gujarat,Junagadh,0.0,0.0,1192.4,68.68333333,64494,4294,30298,0.0
1250,130,2014,3,Gujarat,Junagadh,0.0,0.0,930.4,56.025,69166,5772,32996,0.0
1251,130,2015,3,Gujarat,Junagadh,0.0,0.0,623.2,39.45833333,49315,4065,24930,0.0
1252,131,2005,3,Gujarat,Kheda,182.9,429.6,1273.0,64.91666667,101150,13003,16744,2348.82
1253,131,2006,3,Gujarat,Kheda,178.8,333.2,1388.0,64.75,94878,7937,18549,1863.53
1254,131,2007,3,Gujarat,Kheda,195.7,468.1,1114.0,51.08333333,107283,12532,20375,2391.93
1255,131,2008,3,Gujarat,Kheda,193.8,398.1,758.1,45.925,120669,19100,24221,2054.18
1256,131,2009,3,Gujarat,Kheda,168.6,411.7,448.1,13.59166667,143340,19271,27082,2441.87
1257,131,2012,3,Gujarat,Kheda,179.4,443.9,644.4,43.29166667,122927,7170,10827,2474.36
1258,131,2013,3,Gujarat,Kheda,228.11,565.12,1027.2,51.45,127179,6446,13034,2477.4
1259,131,2014,3,Gujarat,Kheda,220.87,584.24,800.8,40.59166667,123797,7306,16209,2645.17
